20 32 03.10 41 15 19.9 WC4              vH88        "" ""  WR144 ""   ""   ""   5.22 0.30 0.30 5.05 0.05 0.05 >20  ""   ""   2-8  ""   ""   >20  ""   ""   2-8  ""   ""   ""    ""    ""    - ""     ""     ""     -
20 33 39.14 41 19 26.1 B0Iab            MT91        19 601 ""    5.72 0.33 0.33 5.27 0.06 0.16 4.49 0.02 0.08 26.0 1.30 6.40 6.74 1.90 0.71 29.7 1.90 8.30 4.06 2.89 0.24 12.91 12.54 11.07 M 7.230  6.745  6.482  2M
20 34 44.70 40 51 46.0 B0Ia             H03         "" ""  A27   7.58 0.25 0.27 5.63 0.07 0.15 4.49 0.02 0.08 35.2 2.10 9.30 5.94 1.26 0.45 43.9 5.60 12.6 3.30 1.22 0.36 ""    ""    ""    - 6.710  6.070  5.745  2M
20 34 58.70 41 36 17.0 B0Ib+B0III       H03,K09     "" ""  A36   6.05 0.34 0.33 5.24 0.03 0.19 4.49 0.02 0.08 25.5 1.90 5.60 6.78 1.85 0.73 28.8 2.90 7.20 4.16 2.96 0.39 ""    12.81 11.27 M 7.210  6.660  6.360  2M
20 32 39.06 41 00 07.8 B0Ia             C12         "" ""  E47   6.53 0.35 0.38 5.83 0.05 0.18 4.49 0.02 0.09 42.3 6.70 12.3 4.79 2.00 0.25 57.4 5.60 19.1 2.68 1.47 0.14 ""    12.21 ""    M 6.035  5.487  5.157  2M
20 33 38.22 40 53 41.2 B0Ib             C12         "" ""  E52   5.91 0.30 0.37 4.97 0.07 0.16 4.49 0.02 0.09 21.2 1.10 5.30 7.06 2.94 1.26 22.1 1.40 4.90 5.38 3.17 0.84 ""    13.53 ""    M 8.028  7.496  7.235  2M
20 32 03.74 41 25 10.9 B0.5V            MT91        "" 187 ""    5.31 0.28 0.29 4.05 0.14 0.14 4.44 0.06 0.07 12.3 0.80 3.10 3.74 6.26 1.17 12.0 0.50 3.00 2.78 7.22 0.29 15.15 14.76 13.24 M 9.897  9.492  9.257  2M
20 32 27.76 41 28 51.9 B0.5V            MT91        21 259 ""    3.80 0.18 0.23 4.20 0.14 0.17 4.44 0.06 0.08 12.9 1.30 3.10 7.63 2.37 4.46 12.9 1.10 3.10 6.12 3.88 3.69 12.39 12.42 11.42 M 9.191  8.895  8.766  2M
20 33 39.84 41 22 52.4 B0.5V+B2.5V      K12,K12     "" 605 ""    4.66 0.25 0.25 4.10 0.21 0.26 4.44 0.06 0.08 12.5 2.10 3.20 5.39 4.61 2.90 12.3 2.00 3.40 4.21 5.79 2.33 13.17 12.97 11.78 M 8.876  8.543  8.279  2M
20 34 06.10 41 08 09.6 B0.5V+B1.5V      K12,K12     "" 720 ""    6.95 0.38 0.36 4.20 0.21 0.26 4.44 0.06 0.08 12.9 2.80 3.10 7.73 2.27 4.51 12.9 2.80 3.20 6.21 3.79 3.42 16.37 15.64 13.59 M 9.047  8.494  8.154  2M
20 32 39.50 40 52 47.0 B0.5V            N08         "" ""  A31   7.20 0.38 0.39 4.63 0.14 0.16 4.44 0.06 0.08 15.7 2.70 3.50 10   0    0    16.2 2.70 3.60 7.66 2.34 3.48 16.71 15.78 ""    U 8.920  8.290  7.976  2M
20 33 06.62 41 21 13.3 B0.5V            K07         "" 409 ""    5.96 0.33 0.32 3.91 0.14 0.16 4.44 0.06 0.08 11.6 0.10 3.30 0    10.0 0    11.4 0.00 3.10 0    10.0 0    16.58 15.97 14.21 M 10.391 9.921  9.668  2M
20 33 18.70 40 59 37.9 B0.5III          C12         "" ""  E51   6.63 0.33 0.38 4.54 0.13 0.14 4.44 0.05 0.08 14.9 2.70 3.00 10   0    0    15.1 2.80 3.10 8.34 1.66 4.16 ""    15.27 ""    M 9.205  8.591  8.140  2M
20 32 13.53 41 27 30.0 B1V              MT91        "" 215 ""    4.05 0.22 0.24 3.58 0.13 0.20 4.39 0.08 0.06 9.2  0.00 2.30 0    10.0 0    9.0  0.00 2.30 0    10.0 0    14.55 14.19 13.14 U 10.653 10.367 10.187 2M
20 32 37.03 41 23 05.1 B1V              MT91        "" 292 ""    5.31 0.30 0.29 4.09 0.13 0.20 4.39 0.08 0.06 10.9 1.70 2.20 10   0    0    11.1 1.30 2.30 10   0    0    15.01 14.59 13.08 M 9.728  9.263  9.042  2M
20 32 38.87 41 25 20.8 B1V              K07         "" 300 ""    4.34 0.23 0.25 3.62 0.13 0.21 4.39 0.08 0.06 9.2  0.10 2.30 0.90 9.10 0.90 9.1  0.00 2.40 0    10.0 0    14.92 14.48 13.32 U 10.711 10.323 10.126 2M
20 33 04.42 41 17 08.9 B1V              K07         54 395 ""    5.96 0.33 0.31 3.90 0.14 0.18 4.39 0.08 0.05 10.2 1.00 2.00 10   0    0    10.3 0.60 2.23 10   0    0    16.58 15.89 14.14 M 10.268 9.799  9.552  2M
20 33 05.22 41 17 51.6 B1V              K07         "" 400 ""    5.54 0.31 0.29 3.74 0.12 0.22 4.39 0.08 0.06 9.6  0.40 2.20 6.58 3.42 3.51 9.5  0.40 2.10 4.95 5.05 1.86 16.28 15.77 14.15 M 10.613 10.195 9.938  2M
20 33 15.37 41 29 56.6 B1V              MT91        "" 467 ""    5.41 0.29 0.29 3.97 0.13 0.21 4.39 0.08 0.06 10.4 1.10 2.10 10   0    0    10.6 0.70 2.40 10   0    0    15.49 15.02 13.43 M 10.029 9.573  9.343  2M
20 33 23.24 41 13 41.9 B1V              MT91        66 515 ""    6.77 0.43 0.30 4.01 0.14 0.20 4.39 0.08 0.06 10.6 1.50 2.10 10   0    0    10.7 1.00 2.20 10   0    0    17.68 16.69 14.66 M 10.239 9.680  9.360  2M
20 31 33.38 41 22 49.0 B1V+B2V          K07,K12a    "" 103 ""    6.37 0.37 0.32 4.04 0.17 0.26 4.39 0.08 0.06 10.7 2.30 1.90 10   0    0    10.8 2.00 2.40 10   0    0    16.52 15.81 13.81 M 9.744  9.222  8.939  2M
20 32 14.56 41 22 33.7 B1V              K07         "" 220 ""    5.38 0.30 0.29 3.61 0.14 0.20 4.39 0.08 0.06 9.1  0.23 2.20 0.61 9.39 0.61 9.1  0.20 2.30 0    10.0 0    16.36 15.86 14.34 M 10.936 10.477 10.229 2M
20 32 21.35 41 18 35.5 B1V              K07         "" 238 ""    5.71 0.41 0.24 3.45 0.13 0.20 4.39 0.08 0.06 8.7  0.20 2.30 0    10.0 0    8.6  0.40 2.40 0    10.0 0    17.31 16.71 14.91 M 11.387 10.944 10.672 2M
20 32 50.69 41 15 02.2 B1V              K07         "" 343 ""    6.55 0.39 0.32 4.00 0.13 0.20 4.39 0.08 0.06 10.6 1.20 2.10 10   0    0    10.7 0.80 2.30 10   0    0    17.20 16.42 14.44 M 10.225 9.655  9.361  2M
20 32 56.66 41 23 41.0 B1V              K07         "" 365 ""    4.81 0.26 0.25 3.62 0.14 0.20 4.39 0.08 0.06 9.2  0.10 2.20 1.14 8.86 1.14 9.1  0.20 2.30 0    10.0 0    15.41 15.09 13.81 M 10.785 10.363 10.153 2M
